x,y
549,110.5
548,109.5
548,111.5
548,112.5
547,113.5
546,114.5
545,116.5
544,116.5
543,117.5
542,118.5
542,120.5
542,121.5
541,124.5
540,125.5
540,126.5
540,127.5
539,129.5
538,132.5
537,133.5
536,135.5
535,135.5
535,139.5
535,140.5
534,138.5
533,142.5
532,144.5
531,145.5
530,146.5
529,147.5
528,149.5
527,152.5
526,156.5
525,156.5
524,158.5
523,156.5
523,157.5
523,158.5
522,161.5
522,162.5
522,163.5
521,164.5
520,167.5
519,167.5
518,167.5
517,173.5
516,176.5
515,176.5
514,177.5
513,178.5
512,181.5
512,182.5
512,183.5
511,182.5
510,186.5
509,190.5
508,191.5
507,190.5
507,191.5
507,192.5
506,191.5
505,197.5
504,197.5
504,199.5
504,205.5
504,207.5
504,208.5
503,207.5
503,208.5
503,209.5
503,210.5
503,211.5
502,215.5
502,218.5
502,219.5
501,219.5
500,223.5
499,226.5
498,227.5
497,227.5
496,227.5
495,228.5
494,229.5
493,229.5
492,231.5
491,231.5
490,230.5
489,230.5
488,229.5
487,229.5
486,229.5
485,228.5
484,228.5
483,228.5
482,226.5
481,229.5
480,229.5
479,228.5
478,226.5
477,227.5
476,229.5
475,228.5
474,230.5
473,232.5
472,233.5
471,232.5
470,233.5
469,233.5
468,233.5
467,231.5
466,230.5
465,229.5
464,229.5
463,227.5
462,228.5
461,228.5
460,229.5
459,230.5
458,231.5
457,231.5
456,231.5
455,231.5
454,233.5
453,234.5
452,231.5
451,230.5
450,231.5
449,231.5
448,232.5
447,234.5
446,232.5
445,233.5
444,229.5
443,228.5
442,226.5
441,226.5
440,226.5
439,227.5
438,229.5
437,231.5
436,230.5
435,229.5
434,231.5
433,230.5
432,230.5
431,227.5
430,229.5
429,228.5
428,227.5
427,227.5
426,228.5
425,229.5
424,229.5
423,232.5
422,232.5
421,232.5
420,232.5
419,232.5
418,230.5
417,229.5
416,229.5
415,228.5
414,228.5
413,230.5
412,230.5
411,230.5
410,229.5
409,229.5
408,229.5
407,226.5
406,225.5
405,224.5
404,225.5
403,225.5
402,227.5
401,229.5
400,228.5
399,229.5
398,229.5
397,230.5
396,229.5
395,231.5
394,232.5
393,230.5
392,231.5
391,231.5
390,231.5
389,230.5
388,230.5
387,229.5
386,227.5
385,226.5
384,227.5
383,228.5
382,228.5
381,227.5
380,230.5
379,230.5
378,232.5
377,231.5
376,231.5
375,229.5
374,228.5
373,228.5
372,228.5
371,227.5
370,227.5
369,228.5
368,231.5
367,233.5
366,232.5
365,231.5
364,230.5
363,229.5
362,229.5
361,230.5
360,230.5
359,229.5
358,229.5
357,229.5
356,229.5
355,230.5
354,231.5
353,229.5
352,229.5
351,229.5
350,229.5
349,228.5
348,227.5
347,227.5
346,228.5
345,228.5
344,230.5
343,230.5
342,230.5
341,231.5
340,229.5
339,227.5
338,230.5
337,229.5
336,228.5
335,229.5
334,228.5
333,228.5
332,229.5
331,228.5
330,227.5
329,228.5
328,229.5
327,230.5
326,231.5
325,229.5
324,231.5
323,231.5
322,231.5
321,229.5
320,229.5
319,228.5
318,225.5
317,227.5
316,227.5
315,229.5
314,230.5
313,231.5
312,232.5
311,232.5
310,233.5
309,233.5
308,231.5
307,231.5
306,233.5
305,232.5
304,232.5
303,232.5
302,228.5
301,228.5
300,226.5
299,224.5
298,219.5
298,221.5
298,222.5
297,217.5
296,214.5
296,217.5
296,218.5
295,206.5
295,208.5
295,209.5
294,197.5
294,200.5
294,204.5
293,196.5
292,196.5
291,195.5
290,191.5
289,189.5
288,187.5
287,185.5
286,184.5
285,178.5
284,177.5
283,173.5
282,172.5
281,168.5
281,169.5
281,170.5
280,167.5
279,166.5
278,166.5
277,159.5
276,158.5
276,159.5
276,160.5
275,159.5
274,156.5
273,153.5
272,153.5
271,151.5
270,150.5
269,148.5
268,148.5
267,143.5
266,143.5
265,141.5
264,138.5
263,138.5
262,137.5
261,134.5
260,130.5
259,130.5
258,128.5
257,125.5
256,123.5
255,120.5
254,119.5
253,117.5
252,115.5
251,113.5
250,111.5
249,107.5
248,104.5
247,104.5
246,104.5
245,100.5
244,97.5
243,95.5
242,94.5
241,93.5
240,88.5
240,89.5
240,90.5
239,87.5
238,87.5
237,84.5
236,85.5
235,84.5
234,81.5
233,76.5
233,77.5
233,79.5
232,72.5
232,73.5
232,74.5
231,73.5
230,73.5
229,67.5
228,64.5
227,63.5
226,63.5
225,61.5
224,60.5
223,59.5
222,59.5
221,58.5
220,59.5
219,57.5
218,57.5
217,58.5
216,55.5
215,55.5
214,56.5
213,58.5
212,58.5
211,58.5
210,59.5
209,59.5
208,61.5
207,62.5
206,62.5
205,63.5
204,61.5
203,59.5
202,59.5
201,59.5
200,59.5
199,55.5
198,57.5
197,58.5
196,57.5
195,57.5
194,56.5
193,55.5
192,59.5
191,58.5
190,56.5
189,58.5
188,60.5
187,61.5
186,59.5
185,60.5
184,57.5
183,58.5
182,59.5
181,61.5
180,60.5
179,60.5
178,58.5
177,58.5
176,57.5
175,57.5
174,57.5
173,57.5
172,61.5
171,62.5
170,62.5
169,60.5
168,60.5
167,60.5
166,58.5
165,57.5
164,57.5
163,58.5
162,58.5
161,58.5
160,58.5
159,55.5
158,57.5
157,58.5
156,57.5
155,60.5
154,61.5
153,62.5
152,60.5
151,59.5
150,58.5
149,59.5
148,58.5
147,60.5
146,59.5
145,58.5
144,58.5
143,55.5
142,56.5
141,55.5
140,55.5
139,57.5
138,57.5
137,58.5
136,58.5
135,58.5
134,62.5
133,59.5
132,60.5
131,58.5
130,57.5
129,57.5
128,59.5
127,59.5
126,57.5
125,58.5
124,59.5
123,59.5
122,58.5
121,58.5
120,56.5
119,56.5
118,57.5
117,58.5
116,56.5
115,58.5
114,58.5
113,58.5
112,58.5
111,58.5
110,58.5
109,60.5
108,61.5
107,60.5
106,59.5
105,59.5
104,60.5
103,60.5
102,60.5
101,58.5
100,56.5
99,54.5
98,56.5
97,57.5
96,57.5
95,57.5
94,59.5
93,58.5
92,58.5
91,56.5
90,56.5
89,58.5
88,59.5
87,57.5
86,58.5
85,59.5
84,62.5
83,59.5
82,56.5
81,58.5
80,57.5
79,60.5
78,60.5
77,58.5
76,56.5
75,57.5
74,57.5
73,58.5
72,58.5
71,59.5
70,59.5
69,59.5
68,59.5
67,59.5
66,58.5
65,57.5
64,57.5
63,60.5
62,61.5
61,58.5
60,59.5
59,60.5
58,59.5
57,60.5
56,57.5
55,57.5
54,59.5
53,59.5
52,57.5
51,59.5
50,59.5
49,58.5
48,58.5
47,55.5
46,58.5
45,55.5
44,56.5
43,59.5
42,60.5
41,59.5
40,59.5
39,59.5
38,59.5
37,61.5
36,60.5
35,58.5
34,56.5
33,56.5
32,57.5
31,57.5
30,58.5
29,57.5
28,57.5
27,58.5
26,59.5
25,59.5
24,59.5
23,58.5
22,57.5
21,57.5
20,58.5
19,58.5
18,60.5
17,59.5
16,60.5
15,60.5
14,59.5
13,56.5
12,56.5
11,57.5
10,59.5
9,58.5
8,57.5
7,58.5
6,58.5
5,57.5
4,59.5
3,57.5
2,57.5
1,56.5
0,53.5
